arm,requested_step,evidence_tier,num_seeds,run_ids,mean/grad_norm,std/grad_norm,min/grad_norm,max/grad_norm,mean/projection_grad_rms/diffusion_input,std/projection_grad_rms/diffusion_input,min/projection_grad_rms/diffusion_input,max/projection_grad_rms/diffusion_input,mean/projection_grad_rms/diffusion_output,std/projection_grad_rms/diffusion_output,min/projection_grad_rms/diffusion_output,max/projection_grad_rms/diffusion_output,mean/projection_grad_rms/token_proj,std/projection_grad_rms/token_proj,min/projection_grad_rms/token_proj,max/projection_grad_rms/token_proj,mean/spectral/log_amplitude_bias,std/spectral/log_amplitude_bias,min/spectral/log_amplitude_bias,max/spectral/log_amplitude_bias,mean/spectral/log_amplitude_mae,std/spectral/log_amplitude_mae,min/spectral/log_amplitude_mae,max/spectral/log_amplitude_mae,mean/spectral/normalized_active_mse,std/spectral/normalized_active_mse,min/spectral/normalized_active_mse,max/spectral/normalized_active_mse,mean/spectral/phase_circular_error,std/spectral/phase_circular_error,min/spectral/phase_circular_error,max/spectral/phase_circular_error,mean/spectral/phase_coherence,std/spectral/phase_coherence,min/spectral/phase_coherence,max/spectral/phase_coherence,mean/spectral/physical_complex_nrmse,std/spectral/physical_complex_nrmse,min/spectral/physical_complex_nrmse,max/spectral/physical_complex_nrmse,mean/spectral/radial_power_relative_error,std/spectral/radial_power_relative_error,min/spectral/radial_power_relative_error,max/spectral/radial_power_relative_error,mean/spectral/timestep/0/phase_circular_error,std/spectral/timestep/0/phase_circular_error,min/spectral/timestep/0/phase_circular_error,max/spectral/timestep/0/phase_circular_error,mean/spectral/timestep/0/physical_complex_nrmse,std/spectral/timestep/0/physical_complex_nrmse,min/spectral/timestep/0/physical_complex_nrmse,max/spectral/timestep/0/physical_complex_nrmse,mean/spectral/timestep/533/phase_circular_error,std/spectral/timestep/533/phase_circular_error,min/spectral/timestep/533/phase_circular_error,max/spectral/timestep/533/phase_circular_error,mean/spectral/timestep/533/physical_complex_nrmse,std/spectral/timestep/533/physical_complex_nrmse,min/spectral/timestep/533/physical_complex_nrmse,max/spectral/timestep/533/physical_complex_nrmse,mean/spectral/timestep/999/phase_circular_error,std/spectral/timestep/999/phase_circular_error,min/spectral/timestep/999/phase_circular_error,max/spectral/timestep/999/phase_circular_error,mean/spectral/timestep/999/physical_complex_nrmse,std/spectral/timestep/999/physical_complex_nrmse,min/spectral/timestep/999/physical_complex_nrmse,max/spectral/timestep/999/physical_complex_nrmse,mean/improvement/spectral/log_amplitude_bias,std/improvement/spectral/log_amplitude_bias,min/improvement/spectral/log_amplitude_bias,max/improvement/spectral/log_amplitude_bias,mean/improvement/spectral/log_amplitude_mae,std/improvement/spectral/log_amplitude_mae,min/improvement/spectral/log_amplitude_mae,max/improvement/spectral/log_amplitude_mae,mean/improvement/spectral/normalized_active_mse,std/improvement/spectral/normalized_active_mse,min/improvement/spectral/normalized_active_mse,max/improvement/spectral/normalized_active_mse,mean/improvement/spectral/phase_circular_error,std/improvement/spectral/phase_circular_error,min/improvement/spectral/phase_circular_error,max/improvement/spectral/phase_circular_error,mean/improvement/spectral/phase_coherence,std/improvement/spectral/phase_coherence,min/improvement/spectral/phase_coherence,max/improvement/spectral/phase_coherence,mean/improvement/spectral/physical_complex_nrmse,std/improvement/spectral/physical_complex_nrmse,min/improvement/spectral/physical_complex_nrmse,max/improvement/spectral/physical_complex_nrmse,mean/improvement/spectral/radial_power_relative_error,std/improvement/spectral/radial_power_relative_error,min/improvement/spectral/radial_power_relative_error,max/improvement/spectral/radial_power_relative_error,mean/improvement/spectral/timestep/0/phase_circular_error,std/improvement/spectral/timestep/0/phase_circular_error,min/improvement/spectral/timestep/0/phase_circular_error,max/improvement/spectral/timestep/0/phase_circular_error,mean/improvement/spectral/timestep/0/physical_complex_nrmse,std/improvement/spectral/timestep/0/physical_complex_nrmse,min/improvement/spectral/timestep/0/physical_complex_nrmse,max/improvement/spectral/timestep/0/physical_complex_nrmse,mean/improvement/spectral/timestep/533/phase_circular_error,std/improvement/spectral/timestep/533/phase_circular_error,min/improvement/spectral/timestep/533/phase_circular_error,max/improvement/spectral/timestep/533/phase_circular_error,mean/improvement/spectral/timestep/533/physical_complex_nrmse,std/improvement/spectral/timestep/533/physical_complex_nrmse,min/improvement/spectral/timestep/533/physical_complex_nrmse,max/improvement/spectral/timestep/533/physical_complex_nrmse,mean/improvement/spectral/timestep/999/phase_circular_error,std/improvement/spectral/timestep/999/phase_circular_error,min/improvement/spectral/timestep/999/phase_circular_error,max/improvement/spectral/timestep/999/phase_circular_error,mean/improvement/spectral/timestep/999/physical_complex_nrmse,std/improvement/spectral/timestep/999/physical_complex_nrmse,min/improvement/spectral/timestep/999/physical_complex_nrmse,max/improvement/spectral/timestep/999/physical_complex_nrmse,mean/output_gain/max,std/output_gain/max,min/output_gain/max,max/output_gain/max,mean/output_gain/mean,std/output_gain/mean,min/output_gain/mean,max/output_gain/mean,mean/output_gain/min,std/output_gain/min,min/output_gain/min,max/output_gain/min,mean/robustness/condition_cosine,std/robustness/condition_cosine,min/robustness/condition_cosine,max/robustness/condition_cosine,mean/robustness/condition_relative_rms,std/robustness/condition_relative_rms,min/robustness/condition_relative_rms,max/robustness/condition_relative_rms,mean/robustness/gaussian/phase_circular_error,std/robustness/gaussian/phase_circular_error,min/robustness/gaussian/phase_circular_error,max/robustness/gaussian/phase_circular_error,mean/robustness/gaussian/physical_complex_nrmse,std/robustness/gaussian/physical_complex_nrmse,min/robustness/gaussian/physical_complex_nrmse,max/robustness/gaussian/physical_complex_nrmse,mean/robustness/gaussian_delta/phase_circular_error,std/robustness/gaussian_delta/phase_circular_error,min/robustness/gaussian_delta/phase_circular_error,max/robustness/gaussian_delta/phase_circular_error,mean/robustness/gaussian_delta/physical_complex_nrmse,std/robustness/gaussian_delta/physical_complex_nrmse,min/robustness/gaussian_delta/physical_complex_nrmse,max/robustness/gaussian_delta/physical_complex_nrmse,mean/improvement/robustness/condition_cosine,std/improvement/robustness/condition_cosine,min/improvement/robustness/condition_cosine,max/improvement/robustness/condition_cosine,mean/improvement/robustness/condition_relative_rms,std/improvement/robustness/condition_relative_rms,min/improvement/robustness/condition_relative_rms,max/improvement/robustness/condition_relative_rms,mean/improvement/robustness/gaussian/phase_circular_error,std/improvement/robustness/gaussian/phase_circular_error,min/improvement/robustness/gaussian/phase_circular_error,max/improvement/robustness/gaussian/phase_circular_error,mean/improvement/robustness/gaussian/physical_complex_nrmse,std/improvement/robustness/gaussian/physical_complex_nrmse,min/improvement/robustness/gaussian/physical_complex_nrmse,max/improvement/robustness/gaussian/physical_complex_nrmse,mean/improvement/robustness/gaussian_delta/phase_circular_error,std/improvement/robustness/gaussian_delta/phase_circular_error,min/improvement/robustness/gaussian_delta/phase_circular_error,max/improvement/robustness/gaussian_delta/phase_circular_error,mean/improvement/robustness/gaussian_delta/physical_complex_nrmse,std/improvement/robustness/gaussian_delta/physical_complex_nrmse,min/improvement/robustness/gaussian_delta/physical_complex_nrmse,max/improvement/robustness/gaussian_delta/physical_complex_nrmse
b-beta,5000,exploratory,1,ikx99qd5,0.08460703492164612,,0.08460703492164612,0.08460703492164612,3.381079659448005e-05,,3.381079659448005e-05,3.381079659448005e-05,0.000969147018622607,,0.000969147018622607,0.000969147018622607,6.70507870381698e-05,,6.70507870381698e-05,6.70507870381698e-05,-0.2824595272541046,,-0.2824595272541046,-0.2824595272541046,0.5090202689170837,,0.5090202689170837,0.5090202689170837,0.32689449191093445,,0.32689449191093445,0.32689449191093445,0.29034918546676636,,0.29034918546676636,0.29034918546676636,0.7096738219261169,,0.7096738219261169,0.7096738219261169,0.2841786742210388,,0.2841786742210388,0.2841786742210388,0.3137272894382477,,0.3137272894382477,0.3137272894382477,0.0008608822827227414,,0.0008608822827227414,0.0008608822827227414,0.006429808214306831,,0.006429808214306831,0.006429808214306831,0.25111252069473267,,0.25111252069473267,0.25111252069473267,0.34664514660835266,,0.34664514660835266,0.34664514660835266,0.6499964594841003,,0.6499964594841003,0.6499964594841003,0.3062501847743988,,0.3062501847743988,0.3062501847743988,-0.01645219326019287,,-0.01645219326019287,-0.01645219326019287,-0.011757105588912964,,-0.011757105588912964,-0.011757105588912964,-0.0037013888359069824,,-0.0037013888359069824,-0.0037013888359069824,-0.0019663572311401367,,-0.0019663572311401367,-0.0019663572311401367,-0.00202023983001709,,-0.00202023983001709,-0.00202023983001709,-0.0016793012619018555,,-0.0016793012619018555,-0.0016793012619018555,-0.010464996099472046,,-0.010464996099472046,-0.010464996099472046,-9.472266538068652e-05,,-9.472266538068652e-05,-9.472266538068652e-05,-0.0005641062743961811,,-0.0005641062743961811,-0.0005641062743961811,-0.003397241234779358,,-0.003397241234779358,-0.003397241234779358,-0.0010174810886383057,,-0.0010174810886383057,-0.0010174810886383057,-0.014246881008148193,,-0.014246881008148193,-0.014246881008148193,0.00013715028762817383,,0.00013715028762817383,0.00013715028762817383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b-default,5000,exploratory,1,tg72wk7b,0.07149795442819595,,0.07149795442819595,0.07149795442819595,3.514612762955949e-05,,3.514612762955949e-05,3.514612762955949e-05,0.0006888970965519547,,0.0006888970965519547,0.0006888970965519547,7.53340864321217e-05,,7.53340864321217e-05,7.53340864321217e-05,-0.26600733399391174,,-0.26600733399391174,-0.26600733399391174,0.4972631633281708,,0.4972631633281708,0.4972631633281708,0.32319310307502747,,0.32319310307502747,0.32319310307502747,0.2883828282356262,,0.2883828282356262,0.2883828282356262,0.711694061756134,,0.711694061756134,0.711694061756134,0.28249937295913696,,0.28249937295913696,0.28249937295913696,0.30326229333877563,,0.30326229333877563,0.30326229333877563,0.0007661596173420548,,0.0007661596173420548,0.0007661596173420548,0.00586570193991065,,0.00586570193991065,0.00586570193991065,0.2477152794599533,,0.2477152794599533,0.2477152794599533,0.34562766551971436,,0.34562766551971436,0.34562766551971436,0.6357495784759521,,0.6357495784759521,0.6357495784759521,0.306387335062027,,0.306387335062027,0.306387335062027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b-polar-off,5000,exploratory,1,6pvs92fc,0.0730757787823677,,0.0730757787823677,0.0730757787823677,3.689778168336488e-05,,3.689778168336488e-05,3.689778168336488e-05,0.000684192287735641,,0.000684192287735641,0.000684192287735641,9.062495519174263e-05,,9.062495519174263e-05,9.062495519174263e-05,-0.27773186564445496,,-0.27773186564445496,-0.27773186564445496,0.5052312016487122,,0.5052312016487122,0.5052312016487122,0.32525548338890076,,0.32525548338890076,0.32525548338890076,0.288980633020401,,0.288980633020401,0.288980633020401,0.7110729217529297,,0.7110729217529297,0.7110729217529297,0.2840051054954529,,0.2840051054954529,0.2840051054954529,0.30771321058273315,,0.30771321058273315,0.30771321058273315,0.0007671135826967657,,0.0007671135826967657,0.0007671135826967657,0.005566158797591925,,0.005566158797591925,0.005566158797591925,0.2515770494937897,,0.2515770494937897,0.2515770494937897,0.34877651929855347,,0.34877651929855347,0.34877651929855347,0.6510328054428101,,0.6510328054428101,0.6510328054428101,0.3074377477169037,,0.3074377477169037,0.3074377477169037,-0.011724531650543213,,-0.011724531650543213,-0.011724531650543213,-0.007968038320541382,,-0.007968038320541382,-0.007968038320541382,-0.002062380313873291,,-0.002062380313873291,-0.002062380313873291,-0.0005978047847747803,,-0.0005978047847747803,-0.0005978047847747803,-0.0006211400032043457,,-0.0006211400032043457,-0.0006211400032043457,-0.001505732536315918,,-0.001505732536315918,-0.001505732536315918,-0.0044509172439575195,,-0.0044509172439575195,-0.0044509172439575195,-9.539653547108173e-07,,-9.539653547108173e-07,-9.539653547108173e-07,0.0002995431423187256,,0.0002995431423187256,0.0002995431423187256,-0.0038617700338363647,,-0.0038617700338363647,-0.0038617700338363647,-0.0031488537788391113,,-0.0031488537788391113,-0.0031488537788391113,-0.01528322696685791,,-0.01528322696685791,-0.01528322696685791,-0.001050412654876709,,-0.001050412654876709,-0.001050412654876709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b-target-off,5000,exploratory,1,yy8tfl8j,0.07752981781959534,,0.07752981781959534,0.07752981781959534,4.2089930502697825e-05,,4.2089930502697825e-05,4.2089930502697825e-05,0.0006388972979038954,,0.0006388972979038954,0.0006388972979038954,0.00010858046152861789,,0.00010858046152861789,0.00010858046152861789,-0.2496260404586792,,-0.2496260404586792,-0.2496260404586792,0.4821988046169281,,0.4821988046169281,0.4821988046169281,0.31137242913246155,,0.31137242913246155,0.31137242913246155,0.2735719084739685,,0.2735719084739685,0.2735719084739685,0.7265142202377319,,0.7265142202377319,0.7265142202377319,0.2830248773097992,,0.2830248773097992,0.2830248773097992,0.3012298047542572,,0.3012298047542572,0.3012298047542572,0.0008353256271220744,,0.0008353256271220744,0.0008353256271220744,0.007300717756152153,,0.007300717756152153,0.007300717756152153,0.23294784128665924,,0.23294784128665924,0.23294784128665924,0.3458678424358368,,0.3458678424358368,0.3458678424358368,0.58730548620224,,0.58730548620224,0.58730548620224,0.3081209063529968,,0.3081209063529968,0.3081209063529968,0.016381293535232544,,0.016381293535232544,0.016381293535232544,0.015064358711242676,,0.015064358711242676,0.015064358711242676,0.011820673942565918,,0.011820673942565918,0.011820673942565918,0.014810919761657715,,0.014810919761657715,0.014810919761657715,0.0148201584815979,,0.0148201584815979,0.0148201584815979,-0.0005255043506622314,,-0.0005255043506622314,-0.0005255043506622314,0.0020324885845184326,,0.0020324885845184326,0.0020324885845184326,-6.916600978001952e-05,,-6.916600978001952e-05,-6.916600978001952e-05,-0.0014350158162415028,,-0.0014350158162415028,-0.0014350158162415028,0.014767438173294067,,0.014767438173294067,0.014767438173294067,-0.00024017691612243652,,-0.00024017691612243652,-0.00024017691612243652,0.04844409227371216,,0.04844409227371216,0.04844409227371216,-0.0017335712909698486,,-0.0017335712909698486,-0.0017335712909698486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f-alpha0,5000,exploratory,1,tolf38it,0.07581532746553421,,0.07581532746553421,0.07581532746553421,3.3596690627746284e-05,,3.3596690627746284e-05,3.3596690627746284e-05,0.0007438469328917563,,0.0007438469328917563,0.0007438469328917563,8.897129009710625e-05,,8.897129009710625e-05,8.897129009710625e-05,-0.2645363509654999,,-0.2645363509654999,-0.2645363509654999,0.4967087209224701,,0.4967087209224701,0.4967087209224701,0.3240060806274414,,0.3240060806274414,0.3240060806274414,0.2877759635448456,,0.2877759635448456,0.2877759635448456,0.7122801542282104,,0.7122801542282104,0.7122801542282104,0.28481724858283997,,0.28481724858283997,0.28481724858283997,0.3076053261756897,,0.3076053261756897,0.3076053261756897,0.0007802218315191567,,0.0007802218315191567,0.0007802218315191567,0.006584827322512865,,0.006584827322512865,0.006584827322512865,0.25427916646003723,,0.25427916646003723,0.25427916646003723,0.34688785672187805,,0.34688785672187805,0.34688785672187805,0.6265091896057129,,0.6265091896057129,0.6265091896057129,0.30634430050849915,,0.30634430050849915,0.30634430050849915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f-alpha02,5000,exploratory,1,kvh7yt8o,0.08624888211488724,,0.08624888211488724,0.08624888211488724,3.582850695238449e-05,,3.582850695238449e-05,3.582850695238449e-05,0.0008856440545059741,,0.0008856440545059741,0.0008856440545059741,9.90494663710706e-05,,9.90494663710706e-05,9.90494663710706e-05,-0.2641730010509491,,-0.2641730010509491,-0.2641730010509491,0.4954984188079834,,0.4954984188079834,0.4954984188079834,0.32053300738334656,,0.32053300738334656,0.32053300738334656,0.28425881266593933,,0.28425881266593933,0.28425881266593933,0.7157873511314392,,0.7157873511314392,0.7157873511314392,0.282671183347702,,0.282671183347702,0.282671183347702,0.2994787395000458,,0.2994787395000458,0.2994787395000458,0.000942293438129127,,0.000942293438129127,0.000942293438129127,0.006276826374232769,,0.006276826374232769,0.006276826374232769,0.2637633979320526,,0.2637633979320526,0.2637633979320526,0.34799298644065857,,0.34799298644065857,0.34799298644065857,0.6122696399688721,,0.6122696399688721,0.6122696399688721,0.30100980401039124,,0.30100980401039124,0.30100980401039124,0.00036334991455078125,,0.00036334991455078125,0.00036334991455078125,0.0012103021144866943,,0.0012103021144866943,0.0012103021144866943,0.0034730732440948486,,0.0034730732440948486,0.0034730732440948486,0.00351715087890625,,0.00351715087890625,0.00351715087890625,0.0035071969032287598,,0.0035071969032287598,0.0035071969032287598,0.0021460652351379395,,0.0021460652351379395,0.0021460652351379395,0.008126586675643921,,0.008126586675643921,0.008126586675643921,-0.00016207160660997033,,-0.00016207160660997033,-0.00016207160660997033,0.00030800094828009605,,0.00030800094828009605,0.00030800094828009605,-0.00948423147201538,,-0.00948423147201538,-0.00948423147201538,-0.0011051297187805176,,-0.0011051297187805176,-0.0011051297187805176,0.01423954963684082,,0.01423954963684082,0.01423954963684082,0.00533449649810791,,0.00533449649810791,0.00533449649810791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f-alpha1,5000,exploratory,1,a421onhq,0.3157694637775421,,0.3157694637775421,0.3157694637775421,0.0004181031254120171,,0.0004181031254120171,0.0004181031254120171,0.004415052942931652,,0.004415052942931652,0.004415052942931652,4.515290493145585e-05,,4.515290493145585e-05,4.515290493145585e-05,-0.404039591550827,,-0.404039591550827,-0.404039591550827,0.6285545229911804,,0.6285545229911804,0.6285545229911804,0.39789748191833496,,0.39789748191833496,0.39789748191833496,0.3618488609790802,,0.3618488609790802,0.3618488609790802,0.6381879448890686,,0.6381879448890686,0.6381879448890686,0.2892319858074188,,0.2892319858074188,0.2892319858074188,0.3674868047237396,,0.3674868047237396,0.3674868047237396,0.0029162331484258175,,0.0029162331484258175,0.0029162331484258175,0.009386314079165459,,0.009386314079165459,0.009386314079165459,0.28125590085983276,,0.28125590085983276,0.28125590085983276,0.3467097282409668,,0.3467097282409668,0.3467097282409668,0.9479063153266907,,0.9479063153266907,0.9479063153266907,0.323294997215271,,0.323294997215271,0.323294997215271,-0.13950324058532715,,-0.13950324058532715,-0.13950324058532715,-0.13184580206871033,,-0.13184580206871033,-0.13184580206871033,-0.07389140129089355,,-0.07389140129089355,-0.07389140129089355,-0.07407289743423462,,-0.07407289743423462,-0.07407289743423462,-0.07409220933914185,,-0.07409220933914185,-0.07409220933914185,-0.004414737224578857,,-0.004414737224578857,-0.004414737224578857,-0.05988147854804993,,-0.05988147854804993,-0.05988147854804993,-0.002136011316906661,,-0.002136011316906661,-0.002136011316906661,-0.0028014867566525936,,-0.0028014867566525936,-0.0028014867566525936,-0.026976734399795532,,-0.026976734399795532,-0.026976734399795532,0.00017812848091125488,,0.00017812848091125488,0.00017812848091125488,-0.3213971257209778,,-0.3213971257209778,-0.3213971257209778,-0.01695069670677185,,-0.01695069670677185,-0.01695069670677185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f-gain,5000,exploratory,1,1i061qdh,0.08249820023775101,,0.08249820023775101,0.08249820023775101,3.4135464375140145e-05,,3.4135464375140145e-05,3.4135464375140145e-05,0.0008404357940889895,,0.0008404357940889895,0.0008404357940889895,8.64014436956495e-05,,8.64014436956495e-05,8.64014436956495e-05,-0.26682567596435547,,-0.26682567596435547,-0.26682567596435547,0.49811163544654846,,0.49811163544654846,0.49811163544654846,0.3199465274810791,,0.3199465274810791,0.3199465274810791,0.28456953167915344,,0.28456953167915344,0.28456953167915344,0.7154844403266907,,0.7154844403266907,0.7154844403266907,0.28227663040161133,,0.28227663040161133,0.28227663040161133,0.29864656925201416,,0.29864656925201416,0.29864656925201416,0.0008020669920369983,,0.0008020669920369983,0.0008020669920369983,0.006115963216871023,,0.006115963216871023,0.006115963216871023,0.25995728373527527,,0.25995728373527527,0.25995728373527527,0.3501598536968231,,0.3501598536968231,0.3501598536968231,0.6264536380767822,,0.6264536380767822,0.6264536380767822,0.29699569940567017,,0.29699569940567017,0.29699569940567017,-0.002652674913406372,,-0.002652674913406372,-0.002652674913406372,-0.0026132166385650635,,-0.0026132166385650635,-0.0026132166385650635,0.0005864799022674561,,0.0005864799022674561,0.0005864799022674561,-0.00031071901321411133,,-0.00031071901321411133,-0.00031071901321411133,-0.00030291080474853516,,-0.00030291080474853516,-0.00030291080474853516,0.00039455294609069824,,0.00039455294609069824,0.00039455294609069824,0.0008321702480316162,,0.0008321702480316162,0.0008321702480316162,0.00014022644609212875,,0.00014022644609212875,0.00014022644609212875,0.00016086315736174583,,0.00016086315736174583,0.00016086315736174583,0.0038061141967773438,,0.0038061141967773438,0.0038061141967773438,-0.0021668672561645508,,-0.0021668672561645508,-0.0021668672561645508,-0.014183998107910156,,-0.014183998107910156,-0.014183998107910156,0.004014104604721069,,0.004014104604721069,0.004014104604721069,1.0155494213104248,,1.0155494213104248,1.0155494213104248,1.0041704177856445,,1.0041704177856445,1.0041704177856445,0.9772825837135315,,0.9772825837135315,0.9772825837135315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g-clean,5000,exploratory,1,qujl58q8,0.08058705180883408,,0.08058705180883408,0.08058705180883408,3.4529373806435615e-05,,3.4529373806435615e-05,3.4529373806435615e-05,0.0008362606167793274,,0.0008362606167793274,0.0008362606167793274,7.220955740194768e-05,,7.220955740194768e-05,7.220955740194768e-05,-0.26520994305610657,,-0.26520994305610657,-0.26520994305610657,0.49596667289733887,,0.49596667289733887,0.49596667289733887,0.32070326805114746,,0.32070326805114746,0.32070326805114746,0.28377118706703186,,0.28377118706703186,0.28377118706703186,0.7162593603134155,,0.7162593603134155,0.7162593603134155,0.2796640992164612,,0.2796640992164612,0.2796640992164612,0.3009558320045471,,0.3009558320045471,0.3009558320045471,0.0009957535658031702,,0.0009957535658031702,0.0009957535658031702,0.005834714509546757,,0.005834714509546757,0.005834714509546757,0.2502439320087433,,0.2502439320087433,0.2502439320087433,0.34738603234291077,,0.34738603234291077,0.34738603234291077,0.618276834487915,,0.618276834487915,0.618276834487915,0.29507941007614136,,0.29507941007614136,0.29507941007614136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0133994817733765,,1.0133994817733765,1.0133994817733765,1.004024624824524,,1.004024624824524,1.004024624824524,0.9864277839660645,,0.9864277839660645,0.9864277839660645,0.9973569512367249,,0.9973569512367249,0.9973569512367249,0.07270549237728119,,0.07270549237728119,0.07270549237728119,0.2845788896083832,,0.2845788896083832,0.2845788896083832,0.2802250385284424,,0.2802250385284424,0.2802250385284424,0.0008077025413513184,,0.0008077025413513184,0.0008077025413513184,0.0005609393119812012,,0.0005609393119812012,0.0005609393119812012,,,,,,,,,,,,,,,,,,,,,,,,
g-noise,5000,exploratory,1,7xc4lsil,0.0696839913725853,,0.0696839913725853,0.0696839913725853,3.303290577605367e-05,,3.303290577605367e-05,3.303290577605367e-05,0.00043904443737119436,,0.00043904443737119436,0.00043904443737119436,7.766245835227892e-05,,7.766245835227892e-05,7.766245835227892e-05,-0.2621268332004547,,-0.2621268332004547,-0.2621268332004547,0.4950917959213257,,0.4950917959213257,0.4950917959213257,0.3188951313495636,,0.3188951313495636,0.3188951313495636,0.2817543148994446,,0.2817543148994446,0.2817543148994446,0.7183281183242798,,0.7183281183242798,0.7183281183242798,0.28116321563720703,,0.28116321563720703,0.28116321563720703,0.29891058802604675,,0.29891058802604675,0.29891058802604675,0.0010485282400622964,,0.0010485282400622964,0.0010485282400622964,0.0056793587282299995,,0.0056793587282299995,0.0056793587282299995,0.2567395567893982,,0.2567395567893982,0.2567395567893982,0.34413817524909973,,0.34413817524909973,0.34413817524909973,0.6009088754653931,,0.6009088754653931,0.6009088754653931,0.2939612865447998,,0.2939612865447998,0.2939612865447998,0.0030831098556518555,,0.0030831098556518555,0.0030831098556518555,0.0008748769760131836,,0.0008748769760131836,0.0008748769760131836,0.0018081367015838623,,0.0018081367015838623,0.0018081367015838623,0.0020168721675872803,,0.0020168721675872803,0.0020168721675872803,0.002068758010864258,,0.002068758010864258,0.002068758010864258,-0.0014991164207458496,,-0.0014991164207458496,-0.0014991164207458496,0.002045243978500366,,0.002045243978500366,0.002045243978500366,-5.2774674259126186e-05,,-5.2774674259126186e-05,-5.2774674259126186e-05,0.0001553557813167572,,0.0001553557813167572,0.0001553557813167572,-0.006495624780654907,,-0.006495624780654907,-0.006495624780654907,0.003247857093811035,,0.003247857093811035,0.003247857093811035,0.017367959022521973,,0.017367959022521973,0.017367959022521973,0.0011181235313415527,,0.0011181235313415527,0.0011181235313415527,1.0163086652755737,,1.0163086652755737,1.0163086652755737,1.0040358304977417,,1.0040358304977417,1.0040358304977417,0.9802839756011963,,0.9802839756011963,0.9802839756011963,0.9974578022956848,,0.9974578022956848,0.9974578022956848,0.07130684703588486,,0.07130684703588486,0.07130684703588486,0.2826133966445923,,0.2826133966445923,0.2826133966445923,0.2816459536552429,,0.2816459536552429,0.2816459536552429,0.0008590817451477051,,0.0008590817451477051,0.0008590817451477051,0.00048273801803588867,,0.00048273801803588867,0.00048273801803588867,0.00010085105895996094,,0.00010085105895996094,0.00010085105895996094,0.0013986453413963318,,0.0013986453413963318,0.0013986453413963318,0.0019654929637908936,,0.0019654929637908936,0.0019654929637908936,-0.0014209151268005371,,-0.0014209151268005371,-0.0014209151268005371,-5.137920379638672e-05,,-5.137920379638672e-05,-5.137920379638672e-05,7.82012939453125e-05,,7.82012939453125e-05,7.82012939453125e-05
